use_ID,sel_ID,ite_ID,cat_ID,act_ID,time
270814,5658,2339626,1,0,20150716
1971977,5658,2339626,1,0,20150701
225070,5658,2339626,1,0,20150726
1854465,5658,2339626,1,0,20150701
1162314,5658,2339626,1,0,20150718
2038741,7116,1404008,1,0,20150821
1219343,7116,1404008,1,0,20150729
1219343,7116,1404008,1,0,20150714
1845944,7116,1404008,1,0,20150722
523799,7116,1404008,1,0,20150710
1800854,7116,1404008,1,0,20150712
1418567,7116,1404008,1,0,20150704
679565,7116,1404008,1,0,20150709
679565,7116,1404008,1,0,20150709
1456392,7116,1404008,1,0,20150728
685004,7116,1404008,1,0,20150701
1566964,7116,1404008,1,0,20150714
147171,7116,1404008,1,0,20150701
1455492,7116,1404008,1,0,20150813
280492,7116,1404008,1,0,20150713
231776,7116,1404008,1,0,20150702
752970,7116,1404008,1,0,20150703
1763990,7116,1404008,1,0,20150719
631615,7116,1404008,1,0,20150703
1518394,7116,1404008,1,0,20150806
1509805,7116,1404008,1,0,20150711
1509805,7116,1404008,1,0,20150712
2021460,7116,1404008,1,0,20150722
554043,7116,1404008,1,0,20150715
1190926,7116,1404008,1,0,20150701
551028,7116,1404008,1,0,20150711
50541,7116,1404008,1,0,20150709
1286633,7116,1404008,1,0,20150704
612112,7116,1404008,1,0,20150702
317043,7116,1404008,1,0,20150722
1636035,7116,1404008,1,0,20150711
1184249,7116,1404008,1,0,20150810
266035,7116,1404008,1,0,20150714
266035,7116,1404008,1,0,20150714
552167,7116,1404008,1,0,20150923
1894013,7116,1404008,1,0,20150702
712998,7116,1404008,1,0,20150716
1646389,7116,1404008,1,0,20150722
1646389,7116,1404008,1,0,20150722
1594213,7116,1404008,1,0,20150726
1546198,7116,1404008,1,0,20150703
1594213,7116,1404008,1,0,20150710
1051809,7116,1404008,1,0,20150702
2011497,7116,1404008,1,0,20150709
1251266,7116,1404008,1,0,20150717
1765899,7116,1404008,1,0,20150819
956909,7116,1404008,1,0,20150711
1346492,7116,1404008,1,0,20150703
961781,7116,1404008,1,0,20150729
1594213,7116,1404008,1,0,20150721
1389052,7116,1404008,1,0,20150721
339007,7116,1404008,1,0,20150726
1024608,7116,1404008,1,0,20150706
244892,7116,1404008,1,0,20150701
1506372,7116,1404008,1,0,20150702
1551668,7116,1404008,1,0,20150705
1577982,7116,1404008,1,0,20150716
401418,7116,1404008,1,0,20150718
82504,7116,1404008,1,0,20150703
1173060,7116,1404008,1,0,20150825
62253,6029,188156,1,0,20150702
1617213,2123,1281316,1,1,20150804
390739,2123,1281316,1,0,20150824
1615523,2123,1281316,1,0,20151019
1757275,2123,1281316,1,0,20150703
1794419,2123,1281316,1,0,20150703
1025752,2123,1281316,1,1,20150821
1636121,2123,1281316,1,0,20150928
738886,2123,1281316,1,0,20150713
390739,2123,1281316,1,0,20150824
545252,2123,1281316,1,1,20151024
458549,2123,1281316,1,0,20151011
390739,2123,1281316,1,0,20150824
381938,2123,1281316,1,0,20150701
1615523,2123,1281316,1,0,20151019
1846018,2123,1281316,1,0,20150702
1615523,2123,1281316,1,0,20151019
9735,4105,1390366,1,0,20150711
293396,6029,1258752,1,0,20150815
1199800,6029,1258752,1,0,20150829
1976134,6029,1258752,1,1,20150918
1976134,6029,1258752,1,1,20150828
1844523,6029,1258752,1,0,20150927
560801,2584,2221381,1,0,20150821
1673016,2584,2221381,1,0,20150827
1526905,2584,2221381,1,0,20150718
1582920,2584,2221381,1,0,20150718
23966,2584,2221381,1,0,20150701
1225026,2584,2221381,1,0,20151009
1221639,2584,2221381,1,0,20150919
848843,2584,2221381,1,0,20150907
2051308,2584,2221381,1,0,20150903
391170,2584,2221381,1,0,20150805
1104284,2584,2221381,1,0,20150914
1800854,2584,2221381,1,0,20150826
1455883,4197,824549,1,0,20150806
1455883,4197,824549,1,0,20150806
668621,4197,824549,1,0,20150729
1393842,4197,824549,1,0,20150803
1948989,4197,824549,1,0,20150902
805072,6130,709566,1,0,20150729
2053016,5068,1153569,1,0,20150707
2013499,5068,1153569,1,0,20150901
505223,5068,1262596,1,0,20150819
505223,5068,1262596,1,0,20150819
337988,5068,614399,1,0,20150825
505223,5068,614399,1,0,20150819
505223,5068,614399,1,0,20150819
830321,5068,614399,1,0,20150731
1842801,5068,614399,1,0,20150820
733723,5068,614399,1,0,20150820
1697782,441,1217005,1,1,20150922
1999172,441,1217005,1,0,20150921
2025893,441,1217005,1,0,20151018
65804,441,1217005,1,0,20151018
1735378,441,1217005,1,0,20150917
781193,441,1217005,1,0,20150713
913236,441,1217005,1,0,20150814
1583947,441,1217005,1,0,20150814
192270,441,1217005,1,1,20150726
925116,441,1217005,1,0,20150816
483406,9498,865461,1,0,20150722
1572520,3402,1153418,1,0,20150804
1662591,3402,1153418,1,0,20150723
1800942,3147,943909,1,0,20150924
735561,7616,77396,1,0,20150731
1569909,7616,77396,1,0,20150729
1279245,7616,77396,1,0,20150724
40541,7064,2256523,1,0,20150908
680241,590,228315,1,0,20150714
696194,590,228315,1,0,20150804
810053,590,228315,1,0,20150711
810053,590,228315,1,0,20150711
263952,590,228315,1,0,20150713
641436,590,228315,1,0,20150831
1961516,590,228315,1,0,20150829
1275270,590,228315,1,0,20150903
6407,590,228315,1,0,20150902
1798898,590,228315,1,0,20150804
896903,590,228315,1,0,20150824
681285,590,228315,1,0,20150719
312675,590,228315,1,0,20150902
72217,590,228315,1,0,20150910
1435694,590,228315,1,0,20150901
497429,590,228315,1,0,20150714
286060,590,228315,1,0,20151026
928428,590,228315,1,0,20150804
1514145,590,228315,1,1,20150713
1678178,590,228315,1,0,20150825
884547,590,228315,1,0,20150713
128673,590,228315,1,0,20150713
1176425,590,228315,1,0,20150731
21375,590,228315,1,0,20150802
1266151,590,228315,1,0,20150814
546305,590,228315,1,0,20150714
1418058,590,228315,1,0,20150804
1418058,590,228315,1,0,20150804
92505,590,228315,1,0,20150825
2002198,590,228315,1,0,20150803
2002198,590,228315,1,0,20150802
2002198,590,228315,1,1,20150803
2002198,590,228315,1,0,20150803
2002198,590,228315,1,0,20150802
775628,590,228315,1,0,20150906
124946,590,228315,1,0,20150803
2044185,590,228315,1,0,20150803
816100,590,228315,1,0,20150807
816100,590,228315,1,0,20150824
755993,590,228315,1,0,20150729
790098,590,228315,1,0,20150903
929502,590,228315,1,0,20150714
929502,590,228315,1,0,20150820
630183,590,228315,1,0,20150822
853989,590,228315,1,0,20150712
522506,590,228315,1,0,20150714
1823709,590,228315,1,0,20150901
319331,590,228315,1,0,20150711
611031,590,228315,1,0,20150823
505223,5068,1283007,1,0,20150819
1756973,5068,1283007,1,0,20150713
505223,5068,1283007,1,0,20150803
505223,5068,1283007,1,0,20150819
505223,5068,1283007,1,0,20150727
379446,3182,1184591,1,0,20150926
1753754,2820,1411569,1,0,20150915
919971,2820,1411569,1,0,20150908
298235,6740,1313007,1,0,20150730
2028232,6740,1313007,1,0,20150802
458922,6740,1313007,1,0,20150826
2028232,6740,1313007,1,1,20150801
1894721,6740,1313007,1,0,20150820
1136082,6740,1313007,1,0,20150709
1150904,6740,1313007,1,0,20150902
1724498,3046,1486464,1,0,20150807
2045381,676,964060,1,0,20150827
1137791,676,964060,1,0,20150812
596453,676,964060,1,0,20150731
309277,676,964060,1,0,20150724
668800,676,964060,1,0,20150814
1449785,676,964060,1,0,20150710
689399,676,964060,1,0,20150731
50762,676,964060,1,0,20150815
702452,676,964060,1,0,20150718
914381,676,964060,1,1,20150901
48907,676,964060,1,0,20150730
1166511,676,964060,1,0,20150814
1611467,676,964060,1,1,20150807
273247,676,964060,1,0,20150803
292986,676,964060,1,0,20150711
914381,676,964060,1,0,20150901
345981,676,964060,1,0,20150810
58859,676,964060,1,0,20150806
347673,676,964060,1,0,20150806
1245053,676,964060,1,0,20150811
1611467,676,964060,1,0,20150824
1042733,676,964060,1,0,20150813
198323,676,964060,1,0,20150728
309277,676,964060,1,0,20150713
1561147,676,964060,1,0,20150806
1288226,676,964060,1,0,20150727
914381,676,964060,1,0,20150901
198323,676,964060,1,0,20150722
948407,676,964060,1,0,20150828
198323,676,964060,1,0,20150929
1611467,676,964060,1,0,20150806
368286,676,964060,1,0,20150818
937081,676,964060,1,0,20150817
1836804,676,964060,1,1,20150727
407898,676,964060,1,0,20150802
52167,676,964060,1,0,20150721
939622,676,964060,1,0,20150814
1611467,676,964060,1,0,20150806
182816,676,964060,1,0,20150717
825103,676,964060,1,0,20150722
2029390,676,964060,1,0,20150814
1779733,676,964060,1,0,20150901
721373,676,964060,1,0,20150702
1774027,676,964060,1,0,20150805
1606817,676,964060,1,0,20150725
1677829,676,964060,1,0,20150801
198323,676,964060,1,0,20151009
590488,676,964060,1,0,20150708
52167,676,964060,1,0,20150721
2033885,676,964060,1,1,20150822
963461,676,964060,1,0,20150714
571735,676,964060,1,0,20150803
2030909,676,964060,1,0,20150701
1302843,676,964060,1,0,20150720
737594,676,964060,1,0,20150721
54897,676,964060,1,0,20150728
1899979,8238,996815,1,0,20150722
407591,8238,996815,1,0,20150722
421774,8238,996815,1,0,20150724
1600368,8238,996815,1,0,20150905
2058377,5468,73579,1,0,20150724
1882117,5468,73579,1,0,20151028
249154,5468,73579,1,0,20150815
1585601,5468,73579,1,0,20150701
1585601,5468,73579,1,0,20150701
922395,5468,73579,1,0,20150720
245179,5468,73579,1,0,20150706
321967,5468,73579,1,0,20150729
400036,5468,73579,1,0,20150809
505430,5468,73579,1,0,20150714
287950,5468,73579,1,0,20150722
1860856,5468,73579,1,0,20150916
426021,3051,1261088,1,0,20150914
1294651,3051,1261088,1,0,20150916
1024556,3051,1261088,1,0,20150714
426021,3051,1261088,1,0,20150913
1256225,9287,697290,1,0,20150822
504968,9287,697290,1,1,20150816
278513,9287,697290,1,0,20150901
491967,9287,697290,1,0,20150729
491967,9287,697290,1,0,20150729
415567,9287,697290,1,0,20150801
415567,9287,697290,1,0,20150801
398662,9287,697290,1,0,20150702
401184,9287,697290,1,0,20150818
401184,9287,697290,1,0,20150901
854089,9287,697290,1,0,20150704
833207,9287,697290,1,0,20150723
522085,9287,697290,1,0,20150720
1543083,9287,697290,1,0,20151128
759158,9287,697290,1,0,20150815
1249855,9287,697290,1,0,20150805
381777,9287,697290,1,0,20150727
381777,9287,697290,1,0,20150723
162000,9287,697290,1,0,20150708
162000,9287,697290,1,0,20150708
1306526,9287,697290,1,0,20150825
1396456,9287,697290,1,0,20150721
112963,9287,697290,1,0,20150823
1231852,9287,697290,1,0,20150816
1412130,9287,697290,1,0,20150731
1934091,9287,697290,1,0,20150802
1211667,9287,697290,1,0,20150720
233126,9287,697290,1,0,20150709
422393,9287,697290,1,0,20150831
1285571,9287,697290,1,0,20150727
1888590,9287,697290,1,0,20150724
619629,9287,697290,1,0,20150804
1119931,9287,697290,1,1,20150804
1743173,9287,697290,1,0,20150720
1384751,9287,697290,1,0,20150729
332641,9287,697290,1,0,20150824
351776,9287,697290,1,0,20150805
1819096,9287,697290,1,0,20150822
1500328,9287,697290,1,0,20150826
359043,9287,697290,1,0,20150706
925244,9287,697290,1,0,20150701
1281959,9287,697290,1,0,20150706
1281959,9287,697290,1,0,20150706
1281959,9287,697290,1,0,20150714
1281959,9287,697290,1,0,20150706
1281959,9287,697290,1,0,20150706
1120545,9287,697290,1,0,20150811
74202,9287,697290,1,0,20150816
1611326,9287,697290,1,0,20150729
476017,9287,697290,1,0,20150907
1675476,9287,697290,1,0,20150730
1319819,9287,697290,1,0,20150720
940402,9287,697290,1,0,20150802
1854140,9287,697290,1,1,20150731
1316639,7717,1026971,1,0,20150803
1054724,7717,1026971,1,0,20150723
1752830,7717,1026971,1,0,20150828
1752830,7717,1026971,1,0,20150730
479299,7717,1026971,1,0,20150917
1316639,7717,1026971,1,0,20150803
372020,4289,2136870,1,0,20150713
835397,441,989860,1,0,20150706
1114732,441,989860,1,0,20150831
833531,6284,1666699,1,0,20150712
1519833,6284,1666699,1,0,20150707
711561,6284,1666699,1,0,20150813
1133925,6284,1666699,1,1,20150707
1133925,6284,1666699,1,0,20150707
1951710,6284,1666699,1,0,20150707
93673,6284,1666699,1,0,20150706
443045,6284,1666699,1,0,20150704
75436,6284,1666699,1,0,20150727
1951710,6284,1666699,1,0,20150707
2013430,6284,1666699,1,0,20150830
1261898,6284,1666699,1,0,20150707
234701,6284,1666699,1,0,20150706
443045,6284,1666699,1,0,20150721
443045,6284,1666699,1,0,20150719
92467,6284,1666699,1,0,20150706
1996987,6284,1666699,1,0,20150707
1317926,6284,1666699,1,0,20150704
882143,6284,1666699,1,0,20150825
1995671,6284,1666699,1,0,20150705
1951710,6284,1666699,1,0,20150707
1951710,6284,1666699,1,0,20150707
1327252,6284,1113242,1,0,20150810
496340,6284,1113242,1,0,20150721
130957,6284,1113242,1,0,20150818
1930235,6284,1113242,1,0,20150715
1996987,6284,1113242,1,0,20150707
264600,6284,1113242,1,0,20150809
608630,6284,1113242,1,0,20150709
897640,6284,1113242,1,0,20150701
1664478,6284,1113242,1,0,20150708
1087568,6284,1113242,1,0,20150703
2009963,6284,1113242,1,0,20150701
2054408,6284,1113242,1,0,20150702
1127791,6284,1113242,1,0,20150826
372079,6284,1113242,1,0,20150702
426754,6284,1113242,1,0,20150704
949736,6284,1113242,1,0,20150701
275776,6284,1113242,1,0,20150711
1416728,6284,1113242,1,0,20150812
1996987,6284,1113242,1,0,20150707
1100147,6284,1113242,1,0,20150707
1588550,4114,1701397,1,0,20150816
495879,7090,596407,1,0,20151010
1310959,7090,596407,1,0,20150928
751554,7090,596407,1,0,20150701
751554,7090,596407,1,1,20150915
2027498,7090,596407,1,0,20151023
1570846,7090,596407,1,0,20150821
1570846,7090,596407,1,0,20150821
1795121,7090,596407,1,0,20151006
223618,7090,596407,1,0,20150728
68714,7090,596407,1,0,20150808
366964,7090,596407,1,0,20150919
1972687,7090,596407,1,0,20150706
1972687,7090,596407,1,0,20150901
31664,7090,596407,1,0,20150928
31664,7090,596407,1,0,20150917
1917493,3664,405331,1,0,20150802
939093,3664,405331,1,0,20150704
939093,3664,405331,1,0,20150704
939093,3664,405331,1,0,20150704
939093,3664,405331,1,0,20150704
939093,3664,405331,1,1,20150704
265716,3664,405331,1,0,20150727
1264691,3664,405331,1,0,20150831
929352,3664,405331,1,0,20150712
1611959,3664,405331,1,0,20150802
1245829,3664,405331,1,0,20150913
1851102,3664,405331,1,0,20150801
1851102,3664,405331,1,0,20150801
741284,3664,405331,1,1,20150816
968666,3664,405331,1,0,20150801
1114077,3664,405331,1,0,20150801
1114077,3664,405331,1,0,20150801
1114077,3664,405331,1,0,20150802
1114077,3664,405331,1,0,20150802
1114077,3664,405331,1,0,20150807
1114077,3664,405331,1,0,20150801
1114077,3664,405331,1,0,20150801
1114077,3664,405331,1,0,20150802
1114077,3664,405331,1,1,20150802
1114077,3664,405331,1,0,20150801
194758,3664,405331,1,0,20150821
192163,3664,405331,1,0,20150801
1887395,3664,405331,1,0,20150801
1887395,3664,405331,1,0,20150801
738699,3893,1371158,1,0,20150814
774301,3893,1371158,1,0,20150716
186209,3893,1371158,1,0,20150708
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
270814,8150,1547201,1,0,20150717
1564427,8150,1547201,1,0,20150809
1564427,8150,1547201,1,0,20150809
1169604,8150,1547201,1,0,20150808
1169604,8150,1547201,1,0,20150808
1169604,8150,1547201,1,0,20150812
2034920,8150,1547201,1,0,20150808
615537,8150,1547201,1,0,20150711
1169604,8150,1547201,1,0,20150810
1169604,8150,1547201,1,0,20150810
1169604,8150,1547201,1,0,20150812
893053,8150,1547201,1,0,20150712
1177342,8150,1547201,1,0,20150716
51684,8150,1547201,1,0,20150804
51684,8150,1547201,1,0,20150804
1177342,8150,1547201,1,1,20150716
684316,8150,1547201,1,0,20150823
1177342,8150,1547201,1,0,20150716
1177342,8150,1547201,1,0,20150720
1588401,8150,1547201,1,0,20150812
985354,8150,1547201,1,0,20150812
985354,8150,1547201,1,0,20150810
1127225,8150,1547201,1,0,20150709
1127225,8150,1547201,1,0,20150709
2042771,8150,1547201,1,0,20150811
954165,8150,1547201,1,0,20150716
596210,8150,1547201,1,0,20150822
1016627,8150,1547201,1,0,20150724
730375,8150,1547201,1,0,20150805
2027012,8150,1547201,1,0,20150702
2027012,8150,1547201,1,0,20150704
553030,8150,1547201,1,0,20150713
464053,8150,1547201,1,0,20150811
464053,8150,1547201,1,0,20150812
1196354,8150,1547201,1,0,20150813
1061966,8150,1547201,1,0,20150812
1061966,8150,1547201,1,0,20150812
673043,8150,1547201,1,1,20150917
1162410,8150,1547201,1,0,20150814
346722,8150,1547201,1,0,20150812
1214593,8150,1547201,1,0,20150721
318644,8150,1547201,1,0,20150712
117119,8150,1547201,1,0,20150916
117119,8150,1547201,1,0,20150916
1305104,8150,1547201,1,0,20150702
842987,8150,1547201,1,0,20150707
101774,8150,1547201,1,0,20150812
101774,8150,1547201,1,0,20150812
101774,8150,1547201,1,0,20150812
893053,8150,1547201,1,0,20150712
893053,8150,1547201,1,0,20150712
388652,8150,1547201,1,0,20150812
1356438,8150,1547201,1,0,20150826
614178,8150,1547201,1,0,20150812
1175948,8150,1547201,1,0,20150812
1050599,8150,1547201,1,0,20150723
394025,8150,1547201,1,0,20150712
1434716,8150,1547201,1,0,20150711
1540339,8150,1547201,1,0,20150712
930334,8150,1547201,1,0,20150715
385220,8150,1547201,1,0,20150826
931132,8150,1547201,1,0,20150818
1341923,8150,1547201,1,0,20150809
1341923,8150,1547201,1,0,20150812
1341923,8150,1547201,1,0,20150812
1773170,8150,1547201,1,0,20150812
1773170,8150,1547201,1,0,20150812
1773170,8150,1547201,1,0,20150812
1773170,8150,1547201,1,0,20150812
15834,8150,1547201,1,0,20150812
1614088,8150,1547201,1,0,20150812
397719,8150,1547201,1,0,20150812
1612823,8150,1547201,1,0,20150813
1852841,8150,1547201,1,0,20150713
1898514,8150,1547201,1,0,20150709
1793611,8150,1547201,1,0,20150811
1793611,8150,1547201,1,0,20150810
1793611,8150,1547201,1,0,20150810
259534,8150,1547201,1,0,20150812
1159270,8150,1547201,1,0,20150822
287720,8150,1547201,1,0,20150711
287720,8150,1547201,1,0,20150714
1892771,8150,1547201,1,0,20150808
1892771,8150,1547201,1,0,20150812
1892771,8150,1547201,1,0,20150812
1892771,8150,1547201,1,0,20150812
1892771,8150,1547201,1,0,20150808
1326026,8150,1547201,1,0,20150715
147386,8150,1547201,1,0,20150810
147386,8150,1547201,1,0,20150810
147386,8150,1547201,1,0,20150812
147386,8150,1547201,1,0,20150812
147386,8150,1547201,1,0,20150812
147386,8150,1547201,1,0,20150812
147386,8150,1547201,1,0,20150812
302163,8150,1547201,1,0,20150825
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
487293,8150,1547201,1,0,20150812
619284,9113,1825946,1,0,20150713
1643596,9113,1825946,1,0,20150727
619284,9113,1825946,1,0,20150711
1643596,9113,1825946,1,0,20150908
1643596,9113,1825946,1,0,20150803
1643596,9113,1825946,1,0,20150720
830643,9113,1825946,1,0,20150718
1627074,9113,1825946,1,0,20150705
619284,9113,1825946,1,0,20150719
249178,9113,1825946,1,0,20150729
249178,9113,1825946,1,0,20150729
1779647,9113,1825946,1,1,20150904
2046896,9113,1825946,1,0,20150918
1751189,7625,876831,1,0,20150723
1943842,7625,876831,1,0,20150726
425481,7625,876831,1,0,20150729
425481,7625,876831,1,0,20150729
1661223,7625,876831,1,0,20150730
1617617,60,1292864,1,0,20150702
65851,60,1292864,1,0,20150725
389180,60,1292864,1,0,20150704
1478112,60,1292864,1,0,20150822
1313258,60,1292864,1,0,20150702
1478112,60,1292864,1,0,20150920
1778907,1527,337852,1,0,20150708
1450716,1527,337852,1,0,20150701
1175188,1527,337852,1,0,20150716
1450716,1527,337852,1,0,20150725
1450716,1527,337852,1,0,20150728
1450716,1527,337852,1,0,20150926
1450716,1527,337852,1,0,20150723
207596,1527,337852,1,0,20150720
207596,1527,337852,1,0,20150720
207596,1527,337852,1,0,20150804
1450716,1527,337852,1,0,20150722
1450716,1527,337852,1,0,20150922
1450716,1527,337852,1,0,20150919
1450716,1527,337852,1,0,20150922
568390,6883,296412,1,0,20150714
568390,6883,296412,1,0,20150714
1001507,6883,296412,1,0,20151011
1021364,2584,1204351,1,0,20150903
1686706,2584,1204351,1,0,20150807
1882409,2584,1204351,1,0,20150820
1364001,2584,1204351,1,0,20150828
1889145,2584,1204351,1,0,20151015
1851496,2584,1204351,1,0,20150728
1977956,2584,1204351,1,0,20150708
939907,2584,1204351,1,0,20150825
211058,2584,1204351,1,0,20150716
633785,2584,1204351,1,0,20150707
712914,2584,1204351,1,0,20150809
1916830,2584,1204351,1,0,20150824
1639059,2584,1204351,1,0,20150820
1253490,2584,1204351,1,0,20150721
392841,2584,1204351,1,0,20150829
1977956,2584,1204351,1,0,20150709
736729,2584,1204351,1,0,20150718
195532,2584,1204351,1,0,20150811
57764,2584,1204351,1,0,20150705
1292600,2584,1204351,1,0,20150706
559300,2584,1204351,1,0,20150717
503513,2584,1204351,1,0,20151015
369993,2584,1204351,1,0,20150804
765192,2584,1204351,1,0,20150705
616799,2584,1204351,1,0,20150730
503152,2584,1204351,1,0,20150724
583094,2584,1204351,1,0,20150723
612112,2584,1204351,1,0,20150801
661728,2584,1204351,1,0,20150909
607163,2584,1204351,1,0,20150703
911449,2584,1204351,1,0,20150810
1610895,2584,1204351,1,0,20150808
583526,2584,1204351,1,0,20150813
1065425,2584,1204351,1,0,20150913
1673016,2584,1204351,1,0,20150709
765192,2584,1204351,1,0,20150707
500195,2584,1204351,1,0,20150824
1629287,2584,1204351,1,0,20150725
500195,2584,1204351,1,0,20150824
1005086,2584,1204351,1,0,20150724
1787501,2584,1204351,1,0,20150814
1058579,2584,1204351,1,0,20150825
29422,2584,1204351,1,0,20150728
907242,2584,1204351,1,0,20150707
1292092,2584,1204351,1,0,20150827
1282289,2584,1204351,1,0,20150911
1292092,2584,1204351,1,1,20150827
1634067,2584,1204351,1,0,20150715
1292092,2584,1204351,1,0,20150827
907242,2584,1204351,1,0,20151015
1265877,2584,1204351,1,0,20150713
1265877,2584,1204351,1,0,20150713
1265877,2584,1204351,1,0,20150713
1265877,2584,1204351,1,0,20150713
1265877,2584,1204351,1,0,20150713
1265877,2584,1204351,1,1,20150713
29422,2584,1204351,1,0,20150728
1328204,2584,1204351,1,0,20150702
1292092,2584,1204351,1,0,20150827
684222,2584,1204351,1,0,20150720
260379,2584,1204351,1,0,20150701
748771,2584,1204351,1,0,20150707
1964720,2584,1204351,1,0,20150723
748771,2584,1204351,1,0,20150707
1292092,2584,1204351,1,0,20150827
1292092,2584,1204351,1,0,20150827
626222,2584,1204351,1,0,20150913
626222,2584,1204351,1,0,20150913
1798834,2584,1204351,1,0,20151019
1800854,2584,1204351,1,0,20150718
1292092,2584,1204351,1,0,20150829
1800854,2584,1204351,1,0,20150712
2024193,2584,1204351,1,0,20150717
797552,2584,1204351,1,0,20150823
848977,2584,1204351,1,0,20150908
334605,2584,1204351,1,0,20150827
339275,2584,1204351,1,0,20150802
533833,2584,1204351,1,0,20150829
1686706,2584,1204351,1,0,20150806
2011387,2752,1769397,1,0,20150831
575818,2752,1769397,1,0,20151030
1243806,9411,357402,1,0,20150722
779316,8717,2164686,1,0,20151008
1045409,8717,2164686,1,0,20150827
1424895,8717,2164686,1,0,20150712
1325155,8717,2164686,1,0,20150723
1072228,8717,2164686,1,0,20151020
1469614,8717,2164686,1,0,20150704
1045409,8717,2164686,1,0,20150827
1312252,8717,2164686,1,0,20150905
1325155,8717,2164686,1,0,20150723
1045409,8717,2164686,1,0,20150827
855105,8717,2164686,1,0,20150704
1045409,8717,2164686,1,1,20150827
855105,8717,2164686,1,1,20150704
971391,8717,2164686,1,0,20150718
1072228,8717,2164686,1,0,20151020
923292,8717,2164686,1,0,20150913
1475333,8717,2164686,1,0,20150806
1045409,8717,2164686,1,0,20150827
1800932,8717,2164686,1,0,20150923
2010277,8717,2164686,1,0,20150706
1634778,8717,2164686,1,0,20150806
1652176,8717,2164686,1,0,20150812
1652176,8717,2164686,1,0,20150711
1705101,8717,2164686,1,1,20150721
1045409,8717,2164686,1,0,20150827
1326962,8717,2164686,1,0,20150911
1843259,8717,2164686,1,0,20150707
80252,4770,1530529,1,1,20150809
886165,4770,1530529,1,0,20150916
945168,4770,1530529,1,0,20150914
401981,4770,1530529,1,0,20150824
1091798,4770,1530529,1,0,20150727
401981,4770,1530529,1,0,20150824
2013430,4770,1530529,1,0,20150802
134231,4770,1530529,1,0,20150717
2051334,4770,1530529,1,0,20150915
1262305,4770,1530529,1,0,20150717
533153,4770,1530529,1,0,20150714
134231,4770,1530529,1,0,20150717
1107168,4770,1530529,1,0,20150722
1382217,4770,1530529,1,0,20150807
1649638,4770,1530529,1,0,20150729
387240,4770,1530529,1,0,20151125
519963,4770,1530529,1,0,20150825
1011467,4770,1530529,1,0,20150803
84574,4770,1530529,1,0,20151019
1107168,4770,1530529,1,0,20150722
743533,4770,1530529,1,0,20150723
168091,4770,1530529,1,0,20150722
1934465,4770,1530529,1,0,20150728
465441,4770,1530529,1,0,20150708
576443,2487,2339518,1,0,20150707
1236835,2487,2339518,1,0,20150907
1873082,2487,2339518,1,0,20150927
678624,2487,2339518,1,0,20150731
1747546,2487,2339518,1,0,20150915
673741,2487,2339518,1,0,20150921
2044505,2487,2339518,1,0,20151007
11341,744,460407,1,0,20150701
1507193,744,460407,1,1,20150709
6982,744,460407,1,0,20150721
675178,744,460407,1,0,20150813
900154,744,460407,1,0,20150701
145304,744,460407,1,0,20150708
1670202,744,460407,1,0,20150709
1038817,744,460407,1,0,20150721
865002,744,460407,1,0,20150807
145304,744,460407,1,0,20150813
648388,744,460407,1,0,20150706
984810,744,460407,1,0,20150701
855739,744,460407,1,0,20150704
1581217,744,460407,1,0,20150709
928516,744,460407,1,0,20150710
1581217,744,460407,1,0,20150722
1787719,744,460407,1,0,20150702
597161,744,460407,1,0,20150720
315283,744,460407,1,1,20150709
240388,744,460407,1,0,20150806
307318,744,460407,1,0,20150714
1594977,744,460407,1,0,20150702
732890,744,460407,1,0,20150715
518844,744,460407,1,0,20150728
585224,744,460407,1,0,20150707
1076241,744,460407,1,0,20150725
451702,744,460407,1,0,20150720
1418748,744,460407,1,0,20150702
583933,744,460407,1,0,20150711
324302,744,460407,1,0,20150728
585224,744,460407,1,0,20150709
1349454,744,460407,1,0,20150709
1904380,744,460407,1,0,20150717
1500971,744,460407,1,0,20150716
807893,744,460407,1,0,20151026
1581930,744,460407,1,0,20150906
840491,744,460407,1,0,20150712
1940334,744,460407,1,0,20150702
639628,744,460407,1,0,20150717
251670,744,460407,1,0,20150709
1489851,744,460407,1,0,20150716
911418,744,460407,1,0,20150712
911418,744,460407,1,0,20150710
911418,744,460407,1,0,20150724
701285,744,460407,1,0,20150704
701285,744,460407,1,0,20150704
701285,744,460407,1,0,20150702
701285,744,460407,1,1,20150702
1630671,744,460407,1,0,20150708
701285,744,460407,1,0,20150702
701285,744,460407,1,0,20150708
1672202,744,460407,1,0,20150702
701285,744,460407,1,0,20150702
701285,744,460407,1,0,20150702
945553,744,460407,1,0,20150701
701285,744,460407,1,0,20150702
1042172,744,460407,1,0,20150701
1082509,744,460407,1,0,20150711
921941,744,460407,1,0,20150719
698279,744,460407,1,0,20150706
1187259,744,460407,1,0,20150708
1700026,744,460407,1,0,20150709
162355,441,2328643,1,0,20150908
1758315,441,2328643,1,0,20150701
951744,448,229825,1,0,20150808
423635,9113,1167406,1,0,20150930
1939920,9113,1167406,1,0,20151017
1643596,9113,1167406,1,0,20150803
813960,5527,1174196,1,1,20150826
