use_ID,ite_ID,buy
1350678,2145059,1
1215057,2145059,1
1042790,2145059,1
1778610,2145059,1
1011836,2145059,1
6864,2145059,1
1849181,2145059,1
284986,2145059,1
263208,2145059,1
502448,2145059,1
1414924,2145059,1
1802771,2145059,1
18980,2145059,1
1758008,2145059,1
401155,2145059,1
1270888,2145059,1
1867044,2145059,1
914387,2145059,1
1983944,2145059,1
989986,2145059,1
135248,2145059,1
2012451,2145059,1
1331211,2145059,1
792132,2145059,1
1660271,2145059,1
497163,2145059,1
540125,2145059,1
1947057,2145059,1
374828,2145059,1
1110144,2145059,1
1593003,2145059,1
62518,2145059,1
1322826,2145059,1
2007348,2145059,1
891250,2145059,1
813852,2145059,1
1112597,2145059,1
1106325,2145059,1
242923,2145059,1
312910,2145059,1
1420187,2145059,1
1844967,2145059,1
1530259,2145059,1
13564,2145059,1
409823,2145059,1
1891311,2145059,1
1403606,2145059,1
1925201,2145059,1
738134,2145059,1
775089,2145059,1
871423,2145059,1
30006,2145059,1
495148,2145059,1
1177829,2145059,1
14044,2145059,1
1010308,2145059,1
1747960,2145059,1
1419265,2145059,1
1941507,2145059,1
794054,2145059,1
1548552,2145059,1
1510697,2145059,1
949652,2145059,1
2012621,2145059,1
1046505,2145059,1
1706729,2145059,1
306463,2145059,1
1061625,2145059,1
1667234,2145059,1
1976710,2145059,1
1965132,2145059,1
868416,2145059,1
158132,2145059,1
1279681,2145059,1
823665,2145059,1
436202,2145059,1
1302358,2145059,1
353129,2145059,1
755388,2145059,1
945310,2145059,1
1405634,2145059,1
1954991,2145059,1
1109898,2145059,1
1523258,2145059,1
1360821,2145059,1
583024,2145059,1
722977,2145059,1
359615,2145059,1
1149225,2145059,1
534219,2145059,1
1934640,2145059,1
657754,2145059,1
387559,2145059,1
425963,2145059,1
533136,2145059,1
1624641,2145059,1
1976584,2145059,1
618722,2145059,1
357998,2145059,1
418747,2145059,1
1992436,2145059,1
1045109,2145059,1
1099074,2145059,1
362391,2145059,1
446449,2145059,1
1919423,2145059,1
211235,858200,1
319460,858200,1
1602991,858200,1
1149907,858200,1
283184,2329147,1
301912,2329147,1
770136,2329147,1
1594932,1231619,1
682734,1231619,1
893686,1231619,1
306690,1231619,1
1173650,818121,1
872194,1788002,1
964197,1518018,1
1601763,1518018,1
106347,1832657,1
1806951,1832657,1
617147,1832657,1
1419768,558001,1
699292,973206,1
987128,973206,1
1642418,778765,1
755003,778765,1
2037519,778765,1
852090,778765,1
1747407,778765,1
240823,778765,1
439423,778765,1
865377,2089904,1
1884291,2089904,1
1025812,2089904,1
302455,2089904,1
833685,2089904,1
1760894,2089904,1
1198912,2089904,1
1697192,2089904,1
1122009,2089904,1
2000691,2089904,1
699772,2089904,1
1790522,2089904,1
1046660,2089904,1
574145,2089904,1
46828,2089904,1
462917,2089904,1
1079826,2089904,1
908255,2089904,1
1128390,2089904,1
1969460,2089904,1
1263708,2089904,1
1490383,2089904,1
345027,2089904,1
1233924,2089904,1
472542,2089904,1
1253087,2089904,1
1272123,2089904,1
1664899,2089904,1
1021801,2089904,1
1136306,2089904,1
881547,2089904,1
340249,2089904,1
60315,2089904,1
743659,2089904,1
1665144,2089904,1
2052227,2089904,1
600832,2089904,1
1896719,2089904,1
400553,2089904,1
588700,2089904,1
1408750,2089904,1
1721067,2089904,1
119596,2089904,1
1275970,2089904,1
82421,2089904,1
1950550,2089904,1
1322372,2089904,1
506107,2089904,1
1416915,2089904,1
992737,2089904,1
2198,2089904,1
1109911,2089904,1
1119151,2089904,1
34016,2089904,1
1477310,2089904,1
1068300,2089904,1
421016,2089904,1
680086,2089904,1
1654801,2089904,1
177939,2089904,1
152014,2089904,1
1191097,2089904,1
1862695,1965140,1
1149907,1267141,1
536501,1029323,1
1653726,1029323,1
528972,81661,1
372832,81661,1
1025752,81661,1
196847,1781078,1
1834796,1781078,1
537934,1693945,1
1846277,1693945,1
35032,1693945,1
904068,1693945,1
1684522,2190712,1
53819,2190712,1
1172571,582267,1
1115242,582267,1
1981357,378823,1
1581215,497798,1
1998485,497798,1
98285,497798,1
1367998,1694874,1
156052,249482,1
845360,2101246,1
1584180,1816985,1
2004964,1816985,1
895831,1613098,1
1488804,471909,1
1030832,471909,1
1634002,63676,1
252566,221168,1
469639,1840012,1
562741,1840012,1
16272,1840012,1
1205986,1840012,1
563995,1147785,1
943018,1147785,1
407578,1147785,1
676403,1147785,1
1688098,1710410,1
75629,1710410,1
976055,1710410,1
399310,1710410,1
1185555,1710410,1
735000,1710410,1
1146709,1710410,1
846090,221513,1
635873,741099,1
919334,1958971,1
1628665,1958971,1
1106612,1958971,1
1438634,1958971,1
1478104,1728745,1
913254,532877,1
1177320,532877,1
1243740,532877,1
452294,532877,1
1123658,469627,1
795910,415910,1
1793530,1842032,1
1107651,1842032,1
1974333,1842032,1
500390,1842032,1
1210430,1312587,1
687898,1312587,1
119666,290211,1
358024,290211,1
1085295,1765488,1
2031641,511035,1
1175862,511035,1
1774783,511035,1
1906610,511035,1
1559691,511035,1
1288895,511035,1
323581,511035,1
1243726,1771273,1
1397189,1611178,1
865810,1611178,1
1083806,1669278,1
143490,1669278,1
1006165,1669278,1
26539,1669278,1
1809984,603209,1
1593583,603209,1
818414,603209,1
1188317,603209,1
1876565,603209,1
161741,2110209,1
1214702,2110209,1
154029,2110209,1
934186,2110209,1
83452,2110209,1
856756,2110209,1
426072,2110209,1
829407,2110209,1
1156194,2110209,1
559590,2110209,1
1768816,2110209,1
75463,2110209,1
919084,2110209,1
724849,2174718,1
1644037,2174718,1
1805287,2001927,1
399652,2001927,1
1461309,2001927,1
1065224,2001927,1
934694,1327414,1
1362282,1327414,1
535946,1327414,1
121549,1327414,1
383957,1989915,1
1415881,1989915,1
5592,1580962,1
901128,518633,1
1988284,1840851,1
1565156,1840851,1
2041680,1840851,1
253034,1840851,1
1516694,1840851,1
340619,1505461,1
297865,476994,1
1726169,476994,1
1556321,476994,1
1598742,476994,1
710210,1325303,1
486749,1325303,1
1992830,1325303,1
1172961,1325303,1
487926,1325303,1
1382500,1325303,1
1812553,1325303,1
473085,1325303,1
1711907,1325303,1
1893996,1325303,1
227953,1325303,1
1673612,1325303,1
1233873,1325303,1
2031555,1325303,1
327335,1325303,1
528539,1325303,1
1946261,1325303,1
1632157,1325303,1
321622,1325303,1
1245459,1325303,1
966565,1325303,1
1050591,1325303,1
218678,1325303,1
1546108,1325303,1
1738727,1325303,1
553115,1325303,1
1389874,1325303,1
405629,1325303,1
1085259,1325303,1
835128,1325303,1
1091185,1325303,1
326515,1325303,1
426220,1325303,1
1573846,1325303,1
1518269,1325303,1
383965,1325303,1
100051,1325303,1
1224630,1325303,1
1912749,1325303,1
214061,1325303,1
2051656,1325303,1
133042,1325303,1
1654801,1325303,1
724422,1325303,1
548574,1325303,1
945794,1325303,1
1650712,1325303,1
1739078,1325303,1
1178377,1325303,1
711464,1325303,1
1434906,1325303,1
1318357,1325303,1
1208359,1325303,1
2054984,1325303,1
323951,1325303,1
1227260,1325303,1
73137,1325303,1
755545,1325303,1
1807561,1325303,1
352093,1325303,1
213103,1325303,1
1141646,1325303,1
1693389,1325303,1
1910755,1325303,1
1212087,1325303,1
1253089,1325303,1
536363,1325303,1
220537,1325303,1
1342269,1325303,1
76141,1325303,1
1425711,1325303,1
1346390,1325303,1
243438,1325303,1
69454,1325303,1
531180,1325303,1
876508,1325303,1
298879,1325303,1
1562189,1325303,1
1966311,1325303,1
1844504,1325303,1
1653569,1325303,1
1053401,1325303,1
1241478,1325303,1
1651869,1325303,1
291698,1325303,1
1974455,1325303,1
916978,1325303,1
410048,1325303,1
802379,1325303,1
1640992,1325303,1
1805426,1325303,1
1466151,1325303,1
1990011,1325303,1
1784123,1325303,1
233529,1325303,1
1153435,1325303,1
1804586,1325303,1
1678383,1325303,1
904058,1325303,1
974121,1325303,1
846488,1325303,1
730456,1325303,1
1374543,1325303,1
898660,1325303,1
840661,1325303,1
795778,1325303,1
288313,1325303,1
506270,1325303,1
1837069,1325303,1
1568273,1794850,1
1588873,1794850,1
1710957,1831496,1
817613,1831496,1
895596,923185,1
180663,48976,1
815871,48976,1
983041,48976,1
1837274,2202069,1
1316283,2202069,1
696570,1615972,1
34723,843565,1
1777160,2274753,1
1484191,1870289,1
284841,1870289,1
1158388,1870289,1
454337,1599276,1
2043007,1599276,1
1250481,1599276,1
608805,1599276,1
99972,1599276,1
1512706,1599276,1
1193359,1599276,1
1353428,1599276,1
1691230,1599276,1
867591,1599276,1
887975,1599276,1
1131629,1599276,1
1666181,1599276,1
1715871,1599276,1
290160,1599276,1
1021801,1599276,1
175947,1516689,1
601851,1516689,1
196492,1516689,1
1135129,1516689,1
791316,1516689,1
1531528,1516689,1
764441,1034228,1
1588018,525440,1
1392584,1317816,1
543118,657947,1
653025,1559029,1
399640,1853440,1
730824,1894499,1
971998,1894499,1
545341,1894499,1
548827,1878669,1
1596553,884430,1
803182,270486,1
1109169,270486,1
640771,270486,1
1717273,270486,1
1076184,270486,1
1618286,270486,1
401575,270486,1
1616694,270486,1
864500,270486,1
659205,270486,1
184631,270486,1
231597,270486,1
1586434,270486,1
1635201,270486,1
1901038,270486,1
1459073,270486,1
218286,1331917,1
1520540,2212943,1
1765872,2212943,1
961485,518575,1
480290,2042202,1
672406,1230817,1
1193937,307936,1
701416,307936,1
1531916,307936,1
1922566,307936,1
2043017,307936,1
910940,307936,1
766195,307936,1
219768,307936,1
977453,307936,1
1601206,307936,1
813234,307936,1
2010389,307936,1
1460315,307936,1
1377055,307936,1
1555559,307936,1
703022,307936,1
653415,307936,1
1776749,307936,1
1297316,307936,1
1173445,307936,1
117646,307936,1
1202005,307936,1
712315,307936,1
1620687,307936,1
1709047,307936,1
576934,307936,1
1562007,307936,1
1963880,307936,1
176325,307936,1
346347,307936,1
1365224,307936,1
1509753,307936,1
1754828,307936,1
418765,307936,1
1786352,307936,1
1814934,307936,1
1395772,307936,1
113898,307936,1
579480,307936,1
1103694,307936,1
601417,307936,1
1186545,307936,1
1750971,307936,1
969635,307936,1
965016,307936,1
411723,307936,1
915089,307936,1
222513,307936,1
1082056,307936,1
1315385,307936,1
1042674,307936,1
453516,307936,1
483010,1335129,1
1046042,1335129,1
1956391,1335129,1
1528235,509122,1
1066948,509122,1
1328476,509122,1
647581,509122,1
1255724,1200095,1
1457950,597747,1
26504,639484,1
1610464,639484,1
624720,639484,1
934727,639484,1
1630906,639484,1
828326,639484,1
1674722,639484,1
1280424,639484,1
3491,639484,1
1114290,639484,1
489018,639484,1
1447099,639484,1
600184,639484,1
3162,639484,1
1754117,639484,1
179913,639484,1
1361327,639484,1
1901038,639484,1
989697,639484,1
523917,639484,1
1714882,639484,1
1791993,639484,1
792036,639484,1
1192838,639484,1
1694359,639484,1
514777,1781000,1
249733,1097785,1
1329959,738925,1
1659885,92737,1
460491,1298248,1
579310,1298248,1
743909,762177,1
914898,1501378,1
865241,866061,1
1291243,2195141,1
779642,1250546,1
771650,1921329,1
1785134,1921329,1
1279321,1540039,1
1602020,832186,1
745371,1410350,1
811070,1410350,1
1570950,1410350,1
719438,1410350,1
1081781,1410350,1
544793,1410350,1
1518167,1410350,1
1915609,1410350,1
1521280,1410350,1
1303545,1410350,1
1862499,1410350,1
1559006,1410350,1
686554,1410350,1
1909147,1410350,1
2037341,1410350,1
1460315,1410350,1
609611,1410350,1
1876858,1410350,1
1072297,1410350,1
1392242,1410350,1
1710444,1410350,1
1833330,1410350,1
38704,1410350,1
875437,1410350,1
1842871,1410350,1
249059,1410350,1
1514747,1410350,1
713622,1410350,1
670470,1410350,1
489214,1410350,1
410134,1410350,1
583395,1410350,1
1155628,1410350,1
1809341,1410350,1
200640,1410350,1
1198404,1410350,1
432872,1410350,1
628312,1410350,1
985710,1410350,1
1420874,1410350,1
1474690,1410350,1
2017596,1410350,1
857059,1410350,1
1550267,1410350,1
1283349,1410350,1
411290,1410350,1
722535,1410350,1
1304223,1410350,1
825334,1410350,1
1456835,1410350,1
527451,1410350,1
1188876,1410350,1
2002371,1410350,1
1623024,1410350,1
754649,1410350,1
411264,1410350,1
854353,1410350,1
1831224,1410350,1
1040298,1410350,1
1062368,1410350,1
1066902,1410350,1
1084410,1410350,1
891579,1410350,1
626227,1410350,1
781141,1410350,1
1693468,1410350,1
1236403,1410350,1
793915,1410350,1
253186,1410350,1
89779,1410350,1
333530,1410350,1
77215,1410350,1
1421124,1410350,1
1686913,1410350,1
1591585,1410350,1
322780,1410350,1
112389,1410350,1
2054849,1410350,1
1038947,1410350,1
1816708,1410350,1
1912959,1410350,1
39474,1410350,1
1793348,1410350,1
93364,1410350,1
143250,7762,1
1390131,7762,1
117346,7762,1
1007853,1254734,1
1082490,945728,1
966870,945728,1
424838,945728,1
748580,945728,1
226823,945728,1
493166,945728,1
1491638,945728,1
774177,945728,1
1391639,945728,1
705933,860479,1
719520,860479,1
1042197,860479,1
357077,860479,1
1514283,860479,1
1997539,860479,1
983526,860479,1
542993,860479,1
482618,860479,1
1158259,860479,1
1956630,860479,1
1228715,860479,1
1727535,860479,1
230926,860479,1
874747,860479,1
1723416,860479,1
992059,860479,1
1450899,860479,1
218078,2237756,1
1514128,804554,1
634221,1460867,1
881750,1460867,1
1313113,1221879,1
295804,1221879,1
760888,1675343,1
1591093,971255,1
264052,334842,1
874394,1150586,1
179572,872847,1
580063,635376,1
2015308,635376,1
185447,1834658,1
318643,1834658,1
341226,1834658,1
115368,1834658,1
967147,941728,1
1692910,941728,1
593258,941728,1
69562,941728,1
1411350,546606,1
1756206,1586272,1
1978418,1586272,1
711365,1586272,1
588414,1301003,1
1500709,2116900,1
184901,1603570,1
833596,1603570,1
1438640,1603570,1
1018728,1603570,1
1287038,1603570,1
1188835,1603570,1
1252661,1603570,1
753144,1603570,1
1234948,1603570,1
605648,1603570,1
1945284,1214417,1
1869486,595411,1
1880292,595411,1
441430,1970889,1
1180020,1970889,1
1518581,1970889,1
1249651,1970889,1
319459,1970889,1
688929,1970889,1
1541104,1970889,1
1966032,1970889,1
1451294,1970889,1
1719334,1156091,1
1926440,1156091,1
1978388,1156091,1
1300565,1488797,1
1532324,1564770,1
580285,1564770,1
1354563,1564770,1
75069,1564770,1
2034821,1564770,1
1868570,1564770,1
792013,972837,1
462100,972837,1
1277022,972837,1
1463808,1376675,1
1116562,1376675,1
383957,770927,1
458103,794216,1
1500923,794216,1
81984,2162436,1
1217290,2162436,1
1084535,2162436,1
1314737,2162436,1
401970,2162436,1
165489,2162436,1
678525,1952517,1
679415,1952517,1
768634,1952517,1
250146,439726,1
741070,439726,1
1090486,439726,1
881750,1576780,1
1106631,968816,1
790379,1144821,1
1107073,1144821,1
1834020,1144821,1
82662,1144821,1
998060,1144821,1
627319,2018942,1
104937,1159568,1
1344313,962862,1
277465,962862,1
1675531,962862,1
1485310,2051211,1
61225,2051211,1
246314,2051211,1
1945633,2051211,1
1004085,2051211,1
652701,1033422,1
221655,1033422,1
858179,387278,1
2049057,387278,1
1406620,387278,1
575111,387278,1
254745,2104785,1
1629607,848027,1
312887,848027,1
213540,848027,1
1952980,848027,1
794331,848027,1
685221,388931,1
880550,388931,1
1387254,247414,1
1451462,247414,1
386977,247414,1
64004,247414,1
1052468,247414,1
898334,247414,1
541563,247414,1
1367524,247414,1
1512556,247414,1
2049214,247414,1
1482296,1728616,1
1314005,631247,1
1131512,875667,1
330443,2084203,1
1894630,2084203,1
1769140,2084203,1
1119016,2084203,1
1139376,2084203,1
512270,2084203,1
312469,2084203,1
40308,2084203,1
283779,2084203,1
631963,1373638,1
209214,1584536,1
1163977,1584536,1
1410805,2189357,1
2057395,2248610,1
465682,247877,1
388790,1760279,1
325679,421624,1
999915,1371357,1
542401,1371357,1
921156,761260,1
748393,546993,1
538404,546993,1
1836996,313529,1
463863,687570,1
1665912,687570,1
1340135,687570,1
121967,687570,1
548129,687570,1
485023,687570,1
1329093,687570,1
1191951,803370,1
1441401,803370,1
1557431,803370,1
1368239,780867,1
43121,780867,1
470693,1602294,1
1169884,1602294,1
1604672,1602294,1
1119288,722345,1
449404,722345,1
1096377,722345,1
235216,600359,1
1206022,600359,1
1376838,121765,1
1969366,1322872,1
1282615,1322872,1
911643,1322872,1
2012071,1322872,1
996948,1322872,1
895833,1322872,1
515206,1322872,1
941451,1322872,1
65193,1322872,1
371400,1322872,1
1801569,1322872,1
1033882,1322872,1
1488628,1322872,1
519524,1322872,1
1009281,1322872,1
622501,1322872,1
1308246,1322872,1
76221,1322872,1
235040,1322872,1
888919,1322872,1
280075,1322872,1
1278416,1322872,1
1423916,1322872,1
1455555,1322872,1
1897735,1322872,1
940435,1322872,1
1422711,1322872,1
1149580,1322872,1
782655,1505886,1
943233,1721426,1
471259,1966462,1
355782,303364,1
713990,1834544,1
1158997,1834544,1
1281243,1834544,1
758106,1834544,1
385476,1834544,1
1038172,1834544,1
1813084,1834544,1
244627,1834544,1
101774,1274757,1
1652324,1270095,1
1082383,1270095,1
1333862,1270095,1
558877,1270095,1
61337,591976,1
722625,591976,1
1496523,591976,1
1185920,591976,1
547177,55054,1
445132,55054,1
653950,2188383,1
1117316,2188383,1
771976,2188383,1
1133571,2188383,1
733049,2188383,1
1287762,2188383,1
858179,304743,1
263674,1173327,1
1487628,1744976,1
1385898,1744976,1
488236,407080,1
622520,1811297,1
1561465,1811297,1
1508314,1811297,1
1888242,1811297,1
1187508,1811297,1
95276,1811297,1
1467509,1811297,1
1351098,1811297,1
758140,1811297,1
1631844,1811297,1
1646921,1811297,1
92465,1811297,1
2036966,1811297,1
101994,1811297,1
1692864,1811297,1
83420,1811297,1
1807503,1811297,1
1057689,1811297,1
1487874,1811297,1
293324,1811297,1
1731454,1811297,1
1874113,1811297,1
1566275,1811297,1
1782989,1811297,1
569632,1811297,1
921478,1811297,1
181107,1811297,1
1253699,1811297,1
1861716,1811297,1
1695824,1811297,1
614851,1811297,1
1644902,1811297,1
247464,1811297,1
587027,1811297,1
720960,1811297,1
459989,1811297,1
1995720,1811297,1
445193,1811297,1
1146160,1210574,1
162513,1849162,1
1362289,1244772,1
1782327,86811,1
1865396,1870992,1
765701,1870992,1
1275619,1870992,1
1590881,1870992,1
1728587,1870992,1
857361,1870992,1
1273049,1870992,1
294248,1870992,1
1725137,290844,1
1311779,449829,1
1233827,449829,1
1911431,449829,1
147311,449829,1
1547542,449829,1
1725539,449829,1
2035798,449829,1
1986978,2182759,1
716448,2182759,1
1089216,812266,1
772247,897350,1
76878,897350,1
539744,1354026,1
1605772,1354026,1
887109,1354026,1
1000065,1371325,1
35929,135422,1
1370904,2234718,1
152791,2234718,1
1317867,2234718,1
1273091,2234718,1
1272523,88888,1
1883939,2312213,1
1997451,2312213,1
1972717,2312213,1
1726843,923062,1
332258,600403,1
1901571,600403,1
119999,1492957,1
1041900,1252061,1
1180020,1252061,1
294441,1381428,1
1771612,1701817,1
473336,1168425,1
855596,1168425,1
117511,1168425,1
1443369,1168425,1
648687,531554,1
1392176,2128783,1
6803,2128783,1
1281153,1040730,1
1036821,1040730,1
192716,1040730,1
1392590,1040730,1
1122118,1040730,1
1264644,1040730,1
1399118,1040730,1
700310,1040730,1
404190,1040730,1
180733,1040730,1
463396,1040730,1
53234,1040730,1
1233152,1040730,1
1633867,1040730,1
830509,796878,1
587725,2002134,1
438485,2002134,1
557692,234887,1
1606594,234887,1
1090018,234887,1
1728495,234887,1
1094716,234887,1
530488,234887,1
1315324,234887,1
863726,148321,1
820647,148321,1
1971281,148321,1
622074,148321,1
1095698,373267,1
1441401,373267,1
1282738,373267,1
944392,1630446,1
1156590,1630446,1
454841,1630446,1
311671,1630446,1
528427,1630446,1
1955597,2283436,1
1280949,222485,1
1293101,222485,1
57965,524918,1
936143,524918,1
1695053,524918,1
291919,1696098,1
253000,2160722,1
1120703,1533469,1
1463393,1533469,1
843413,1186444,1
524969,947211,1
1651594,947211,1
619089,845442,1
258487,845442,1
956956,845442,1
661590,1328981,1
1624127,353005,1
1758127,762735,1
1305303,466452,1
807220,466452,1
1405424,466452,1
1377112,466452,1
451489,466452,1
79025,466452,1
971947,466452,1
366450,466452,1
196599,466452,1
205972,2068573,1
813143,2068573,1
1776090,1813594,1
296355,79604,1
1995940,79604,1
1672255,79604,1
1573223,79604,1
1081723,1518360,1
46297,514252,1
1651030,686716,1
659717,686716,1
390218,686716,1
1477981,686716,1
1711279,1783425,1
48615,1783425,1
894070,1783425,1
825136,1548508,1
658622,2297172,1
1789629,2297172,1
691595,2297172,1
361876,2297172,1
1635093,2297172,1
1993001,2297172,1
1122773,187036,1
1796996,2040507,1
899171,570413,1
12374,570413,1
416913,570413,1
518986,570413,1
99439,570413,1
1935032,570413,1
1883437,1803705,1
1243405,1803705,1
588782,1198256,1
495555,1198256,1
92990,1198256,1
998272,1198256,1
209878,1198256,1
953380,1198256,1
1590707,1198256,1
615317,792466,1
1650910,792466,1
1824333,792466,1
1364919,2196343,1
627079,2196343,1
273745,2196343,1
1474072,2196343,1
664915,2196343,1
1101866,2196343,1
202617,2196343,1
1605178,2196343,1
1726379,2196343,1
1312955,2196343,1
1349013,2196343,1
1891427,2196343,1
348019,2196343,1
845347,2196343,1
1444216,2196343,1
1990866,2196343,1
578668,2196343,1
1224311,2196343,1
91723,2196343,1
465198,227518,1
1540444,1846106,1
1498502,1846106,1
483670,1846106,1
1461000,1846106,1
648750,1846106,1
2026531,1846106,1
1816355,1846106,1
2007652,1875904,1
1569597,2325205,1
1319885,575352,1
213080,1826176,1
911308,1826176,1
303218,1364861,1
1960769,1448546,1
457246,482391,1
747304,482391,1
21985,482391,1
1409469,482391,1
178846,482391,1
1378158,482391,1
1801113,482391,1
2054493,482391,1
428557,482391,1
567594,482391,1
562819,482391,1
525144,482391,1
1319713,444452,1
239896,444452,1
736913,808227,1
2038040,2155492,1
1331335,1147719,1
465675,1147719,1
1142729,307490,1
1591364,78841,1
1723479,1918383,1
166298,1286988,1
1450987,2013767,1
1200704,2013767,1
1035413,2013767,1
950937,2013767,1
389955,2013767,1
1484533,2013767,1
765934,146502,1
1748449,146502,1
484876,146502,1
1269507,146502,1
1777160,908082,1
1445235,1668540,1
1953426,2013776,1
1731011,1531621,1
1031429,1531621,1
702611,1531621,1
1015821,1531621,1
1652797,1531621,1
1017969,2237382,1
1519735,2237382,1
1327858,2237382,1
1893102,1965227,1
419438,581469,1
433965,1435651,1
1987671,2288770,1
1342152,2288770,1
1209017,1684516,1
1948,546871,1
1171364,546871,1
901670,546871,1
1180404,546871,1
1595656,546871,1
1531860,831206,1
1476230,1914949,1
645357,1919016,1
2002650,2239317,1
716770,2150047,1
768634,2150047,1
1159814,2150047,1
1657434,2150047,1
1709579,2150047,1
877389,888524,1
1886254,888524,1
1626140,888524,1
1172308,888524,1
612898,888524,1
485355,888524,1
446915,1514088,1
1430941,439034,1
1548499,1001894,1
958700,1001894,1
569560,949497,1
894797,949497,1
1008901,2307196,1
362362,1367522,1
652981,1972711,1
727081,1972711,1
751121,1972711,1
1805249,1972711,1
283184,1238191,1
1357152,1238191,1
1059392,1238191,1
1766868,1238191,1
674348,931945,1
1427140,1214320,1
303588,1214320,1
404947,59271,1
1541999,1684562,1
542310,1684562,1
646618,333860,1
543028,333860,1
653838,1326861,1
1327526,1326861,1
1124542,869172,1
663526,869172,1
214811,1943795,1
1956828,2128904,1
689005,1546143,1
399640,265269,1
1087531,1711488,1
48706,1711488,1
847465,1711488,1
1720552,731447,1
1572544,731447,1
485731,731447,1
1182978,731447,1
1340455,731447,1
253463,731447,1
556320,731447,1
1881529,1054554,1
1587425,1612468,1
341969,1612468,1
1372690,1612468,1
1844033,1612468,1
71094,1612468,1
1722508,1612468,1
2040960,1612468,1
1664724,1612468,1
319988,1612468,1
1329993,1612468,1
1872266,1612468,1
2060263,1612468,1
2015540,1612468,1
915578,1612468,1
953473,1612468,1
60704,369436,1
655081,2244128,1
835363,205495,1
1755462,1382964,1
1994525,1382964,1
692334,1382964,1
720891,1197626,1
1234035,1197626,1
48663,1197626,1
70316,1197626,1
797934,1197626,1
966535,1197626,1
172153,1197626,1
897093,1197626,1
1915756,1197626,1
1155766,1197626,1
285141,1197626,1
541777,1197626,1
1383676,1197626,1
1591764,1013301,1
1995776,1013301,1
316755,1013301,1
409143,1013301,1
721904,1013301,1
304549,629780,1
1395281,629780,1
2036676,629780,1
1548206,2183756,1
1209153,243368,1
1891553,1571002,1
1907068,2207006,1
1321894,1559075,1
1174340,1559075,1
256811,549540,1
873267,2113787,1
60185,2113787,1
1846015,1732997,1
162785,2025802,1
1252384,473882,1
56050,473882,1
743251,473882,1
1689634,473882,1
655246,473882,1
1071589,473882,1
1604556,473882,1
267981,473882,1
2007781,473882,1
189812,473882,1
417767,473882,1
2020552,473882,1
1557742,473882,1
1963782,473882,1
1258658,473882,1
861650,473882,1
705577,473882,1
1709793,1556586,1
392740,2169921,1
1558221,2169921,1
1262960,2169921,1
58903,2169921,1
296472,1567399,1
1959036,2267059,1
781786,1387091,1
1322873,1387091,1
1039182,2302689,1
1908845,2302689,1
192935,2302689,1
1101409,2302689,1
940178,1708056,1
1064388,1708056,1
1333659,1708056,1
1371588,1708056,1
608489,1708056,1
1395428,1708056,1
129734,1708056,1
1877666,1708056,1
242331,1708056,1
1098256,1708056,1
1246225,1708056,1
591915,1708056,1
906833,1708056,1
1925321,1708056,1
1955655,1708056,1
1343302,1708056,1
1847011,1708056,1
755635,1708056,1
1733572,1708056,1
718900,1708056,1
1439169,1708056,1
482201,1708056,1
180733,1708056,1
1506215,1708056,1
1152548,1708056,1
1606775,1708056,1
1183205,1708056,1
1960395,1708056,1
1502786,1708056,1
1645452,1708056,1
1830500,1708056,1
370243,1708056,1
1495159,1708056,1
724540,1708056,1
108350,1708056,1
799910,1708056,1
1626397,1708056,1
390843,1708056,1
1214743,1708056,1
2058780,1708056,1
1724519,1708056,1
1673143,1708056,1
1419984,1708056,1
40850,1708056,1
1045993,1708056,1
1843894,1708056,1
742181,1708056,1
663920,1708056,1
1254026,1708056,1
348311,1708056,1
451800,1708056,1
147165,1708056,1
261814,1708056,1
225989,1708056,1
1607619,1708056,1
48615,1708056,1
1921542,1708056,1
732704,1708056,1
448359,1708056,1
353672,1708056,1
602526,1708056,1
8308,1708056,1
866366,1708056,1
374037,1708056,1
578114,1708056,1
1111337,1708056,1
183379,1708056,1
994859,1708056,1
1055333,1708056,1
1312855,1708056,1
452579,1708056,1
298984,1708056,1
1294155,1708056,1
397014,1708056,1
1277532,735724,1
342130,1161815,1
1580026,2273578,1
1116218,2273578,1
1618926,2273578,1
2021190,1042520,1
1741909,1672010,1
155551,1672010,1
977513,2271281,1
1922297,2271281,1
1986501,1960105,1
210018,545662,1
1248362,1172907,1
2030965,921518,1
1887138,203985,1
58209,203985,1
1822796,1015578,1
1197781,985947,1
543764,985947,1
329346,985947,1
285024,985947,1
1736081,985947,1
2058326,985947,1
1342206,985947,1
1946120,985947,1
467484,985947,1
260324,985947,1
812311,985947,1
1791787,1168625,1
216658,1168625,1
1819301,1109374,1
924225,1109374,1
1584493,1109374,1
680249,1109374,1
1786758,1109374,1
838763,1109374,1
1337068,458510,1
67966,794309,1
1991677,794309,1
899769,2153925,1
370033,2153925,1
1939007,2153925,1
1445435,2153925,1
332488,2153925,1
1363781,2153925,1
334311,2153925,1
1331171,2153925,1
1165250,2153925,1
883094,2153925,1
1606833,2153925,1
1521989,2153925,1
469888,2153925,1
498892,2153925,1
1549493,2153925,1
1868145,2153925,1
774260,2153925,1
846284,2153925,1
1622909,2153925,1
1922445,2153925,1
740053,2153925,1
199901,849190,1
155319,849190,1
494831,849190,1
1931810,849190,1
374790,849190,1
1710055,849190,1
1339272,849190,1
1315874,788300,1
1605761,2310228,1
1416038,2310228,1
342269,2310228,1
